respondent_id,学校種_canon,学校名_canon,column_key,column,choice
58,中学校,洗足学園中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
58,中学校,洗足学園中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",外国語
58,中学校,洗足学園中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),マーカー
58,中学校,洗足学園中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),辞書
58,中学校,洗足学園中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
59,中学校,洗足学園中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
59,中学校,洗足学園中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),マーカー
59,中学校,洗足学園中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
60,中学校,洗足学園中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
60,中学校,洗足学園中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),マーカー
60,中学校,洗足学園中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
61,中学校,洗足学園中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
61,中学校,洗足学園中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),マーカー
61,中学校,洗足学園中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
62,中学校,洗足学園中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
62,中学校,洗足学園中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",外国語
62,中学校,洗足学園中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),マーカー
62,中学校,洗足学園中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
63,中学校,洗足学園中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
63,中学校,洗足学園中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),マーカー
63,中学校,洗足学園中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
64,中学校,洗足学園中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
64,中学校,洗足学園中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),マーカー
64,中学校,洗足学園中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),辞書
64,中学校,洗足学園中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
65,高等学校,天塩高等学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
65,高等学校,天塩高等学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),手書き
65,高等学校,天塩高等学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
66,中学校,洗足学園中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
66,中学校,洗足学園中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),マーカー
66,中学校,洗足学園中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
67,中学校,洗足学園中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
67,中学校,洗足学園中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),マーカー
67,中学校,洗足学園中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),マーカー分析(ぶんせき)
68,中学校,洗足学園中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
68,中学校,洗足学園中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),マーカー
68,中学校,洗足学園中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
69,中学校,洗足学園中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
69,中学校,洗足学園中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),マーカー
69,中学校,洗足学園中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
70,中学校,洗足学園中学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
70,中学校,洗足学園中学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),マーカー
70,中学校,洗足学園中学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
71,中学校,西京中学校付属高等学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",国語
71,中学校,西京中学校付属高等学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
71,中学校,西京中学校付属高等学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",理科
71,中学校,西京中学校付属高等学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",外国語
71,中学校,西京中学校付属高等学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),手書き
71,中学校,西京中学校付属高等学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
72,高等学校,西京高等学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",外国語
72,高等学校,西京高等学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
72,高等学校,西京高等学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),ほとんど使ったことがない
73,中学校,西京中学校付属高等学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
73,中学校,西京中学校付属高等学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),メモ
73,中学校,西京中学校付属高等学校,Q_lp_features,分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),メモ分析(ぶんせき)
74,中学校,西京中学校付属高等学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",算数・数学
74,中学校,西京中学校付属高等学校,Q_subjects,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)",外国語
74,中学校,西京中学校付属高等学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),メモ
74,中学校,西京中学校付属高等学校,Q_br_features,BookRollでよく使う機能を選んでください(複数選択(せんたく)可),マーカー
